ETH_DOLLAR,ETH_BTC,Price_Diff,Volume,Num_of_Trades,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,transactionvalue,marketcap,tweets,google_trends,fee_to_reward,fear_gear_index,Open,High,Low,Close,SMA_7,SMA_30,SMA_100,EMA_200,EMA_8,EMA_50,RSI,macd,macd_signal,macd_hist,ENGULFING,BB_upper,BB_middle,DD_lower
119.17,0.033148000000000004,4.3200000000000065,235646.684,112833,538899.0,17751.0,146986.0,2571663396292600.0,177734368509050.0,0.0124,215238341.0,0.0835,0.0383,0.256,399.404,12709429550.0,5142.0,3.535,1.97,29,121.56,121.98,117.66,119.17,120.79999999999988,120.79999999999988,120.79999999999988,,123.68767550387514,132.05705574021684,44.18121561496132,-1.7231240375818544,1.3636682545002583,-3.0867922920821127,-100,141.63005780337133,124.33000000000008,107.02994219662882
122.6,0.033441000000000005,6.150000000000006,323303.79296,117187,539125.0,17863.0,138168.0,2637070458320900.0,184502025173820.0,0.0123,180510252.0,0.0759,0.0289,0.253,334.821,12907056668.0,5088.0,3.143,1.758,31,119.16,125.29,119.14,122.6,120.69285714285704,120.69285714285704,120.69285714285704,,123.44596983634733,131.68619080922795,46.61019296871045,-1.8832308722275144,0.7142884291547037,-2.597519301382218,100,128.74232719713768,121.78000000000009,114.81767280286248
117.47,0.033214,7.639999999999987,451792.85352,164941,537705.0,17832.0,132806.0,2673566313435723.0,184523995389220.0,0.0119,208898798.0,0.0693,0.0367,0.257,388.501,12680252218.0,4623.0,2.531,1.666,35,122.61,123.32,115.68,117.47,121.16571428571419,121.16571428571419,121.16571428571419,,122.11797653938126,131.1286931304347,43.55729742189195,-2.3964401486908997,0.09214271358558301,-2.4885828622764827,-100,128.07805307956187,121.03200000000008,113.9859469204383
115.63,0.032765,4.8900000000000015,303632.93463000003,119538,582751.0,21357.0,143304.0,2840844087622223.0,178144583052380.0,0.0109,215576503.0,0.0716,0.0349,0.28300000000000003,369.929,12258375064.0,4532.0,3.16,2.061,30,117.56,118.5,113.61,115.63,119.54857142857132,119.54857142857132,119.54857142857132,,120.67620397507432,130.52090124296666,42.482500879109224,-2.9179979561913854,-0.5098854203698107,-2.4081125358215747,0,127.39836432768871,120.13000000000007,112.86163567231142
117.81,0.033004,8.099999999999994,359542.63873,134797,605558.0,22711.0,136438.0,2878752296506207.0,180012991253680.0,0.0108,216814949.0,0.0946,0.0325,0.284,358.042,12313937737.0,4875.0,2.9960000000000004,2.469,27,115.62,119.49,111.39,117.81,119.38571428571416,119.38571428571416,119.38571428571416,,120.03926975839113,130.02243452755621,44.2381035187127,-3.1194691961852925,-1.0318021755329072,-2.0876670206523853,100,126.61922766918805,119.57600000000006,112.53277233081208
116.44,0.032773000000000004,4.150000000000007,230247.61578,102993,533819.0,20710.0,147626.0,2752834586056830.0,168485386774165.0,0.0113,234174015.0,0.0764,0.0351,0.289,438.677,12384237653.0,5182.0,3.084,2.095,33,117.8,118.95,114.8,116.44,118.66571428571417,118.66571428571417,118.66571428571417,,119.23943203430422,129.4897900362795,43.34275625016109,-3.351055276565873,-1.4956527957395003,-1.8554024808263727,0,126.25378263199721,119.80400000000006,113.3542173680029
116.39,0.032608,3.5400000000000063,216242.29829,90622,520130.0,19842.0,145665.0,2805104849380197.0,175251010693270.0,0.011,277612283.0,0.0797,0.036000000000000004,0.28300000000000003,533.736,12208840227.0,5977.0,3.1260000000000003,2.112,37,116.4,117.15,113.61,116.39,117.92999999999988,117.92999999999988,117.92999999999988,,118.60622491556994,128.9760727799548,43.30830536987851,-3.4982973022023316,-1.8961816970320666,-1.602115605170265,0,123.37133040134464,118.74800000000008,114.12466959865552
115.11,0.032305,3.200000000000003,198617.08108,85660,504903.0,18310.0,146123.0,2812524215135200.0,175633126944540.0,0.0109,229236871.0,0.0749,0.0328,0.282,454.022,12179989291.0,5519.0,2.812,1.931,35,116.4,117.5,114.3,115.11,117.3499999999999,117.3499999999999,117.3499999999999,,117.82928604544328,128.43230521995656,42.379626484831675,-3.6758994897841433,-2.2521252555824818,-1.4237742342016615,0,123.46919891875008,118.36400000000006,113.25880108125004
115.34,0.032341,3.0,146216.82819,68368,464380.0,17422.0,123843.0,2749133557015788.0,170991273525800.0,0.0111,150615082.0,0.0685,0.0294,0.285,324.336,12211758679.0,5476.0,2.604,1.64,41,115.13,118.0,115.0,115.34,116.31285714285704,116.31285714285704,116.31285714285704,,117.27611136867812,127.91888148584061,42.61773483110207,-3.7548083320230745,-2.5526618708706,-1.2021464611524744,0,122.68245577780728,117.75000000000004,112.81754422219281
112.05,0.031565,5.1099999999999985,247369.60555,97152,488814.0,18274.0,140118.0,2739500796180600.0,168655951590300.0,0.011,214852582.0,0.0636,0.0246,0.287,439.539,12028191465.0,4601.0,2.75,1.646,39,115.32,116.15,111.04,112.05,115.53857142857132,115.53857142857132,115.53857142857132,,116.11475328674965,127.29657240796452,40.06715014224261,-4.036291802927963,-2.8493878572820726,-1.18690394564589,0,122.09033606419796,116.80100000000004,111.51166393580213
105.5,0.030719,11.960000000000008,566205.7828800001,177547,568564.0,21577.0,162901.0,2605258504636900.0,155949804676350.0,0.0108,346934778.0,0.07,0.0332,0.295,610.195,11163094654.0,7092.0,3.2880000000000003,2.311,35,112.04,112.87,100.91,105.5,114.09142857142845,114.09142857142845,114.09142857142845,,113.7559192230275,126.44180486255415,35.51058765694586,-4.733336780953977,-3.226177642016453,-1.5071591389375234,0,123.76121418002607,115.43400000000004,107.10678581997401
104.45,0.030619,4.3900000000000015,319768.91348000005,129221,566026.0,22103.0,152733.0,2443767712364400.0,146870917913300.0,0.0113,240339397.0,0.0611,0.0276,0.29600000000000004,424.608,11013742978.0,6104.0,3.026,2.04,21,105.49,106.61,102.22,104.45,112.18285714285705,112.18285714285705,112.18285714285705,,111.68793717346584,125.57938114245398,34.82684034150192,-5.309274165094536,-3.6427969466320698,-1.6664772184624659,0,122.77783595223869,113.61900000000006,104.46016404776142
108.29,0.031311,6.349999999999994,330968.19265,118866,555347.0,21568.0,139512.0,2404536518742200.0,145290375271490.0,0.0117,254506346.0,0.0678,0.0316,0.29100000000000004,458.283,11228397878.0,6534.0,2.564,2.158,22,104.41,109.8,103.45,108.29,111.01857142857132,111.01857142857132,111.01857142857132,,110.93284002380676,124.90136619569108,39.42080727710363,-5.393677823152302,-3.9929731219361164,-1.4007047012161857,100,121.97141509318922,112.70100000000005,103.43058490681088
106.44,0.030996,5.150000000000006,290679.61935,102532,517057.0,20803.0,142724.0,2465757939828109.0,150015460778650.0,0.0116,254538770.0,0.0816,0.0367,0.292,492.284,11306893134.0,6358.0,2.965,2.383,17,108.29,110.61,105.46,106.44,109.59714285714274,109.59714285714274,109.59714285714274,,109.93443112962748,124.17739105076203,38.02998873260932,-5.545917978916634,-4.30356209333222,-1.2423558855844146,0,121.5190829307364,111.78200000000004,102.04491706926368
106.73,0.030827,4.579999999999998,243149.88435,86314,498856.0,20373.0,137469.0,2408027966911153.0,143109055776050.0,0.0117,208485254.0,0.0766,0.0313,0.297,417.927,11159547642.0,4182.0,2.714,2.24,23,106.47,108.35,103.77,106.73,108.39999999999988,108.39999999999988,108.39999999999988,,109.2223353230436,123.49317963700665,38.3968978421249,-5.578859206607589,-4.558621515987293,-1.020237690620296,0,119.92464840970788,110.67400000000005,101.42335159029221
110.42,0.031519,5.0800000000000125,186908.7573,67351,450314.0,17499.0,116852.0,2358910170611813.0,143029268639930.0,0.0119,130954867.0,0.0684,0.027000000000000003,0.292,290.808,11233463496.0,4623.0,2.73,1.765,22,106.71,111.15,106.07,110.42,107.69714285714272,107.69714285714272,107.69714285714272,,109.4884830290339,122.98050592575149,43.01979250125154,-5.246732143327179,-4.69624364145527,-0.550488501871909,0,118.4893620570836,110.07200000000005,101.6546379429165
107.36,0.031035000000000007,5.290000000000006,227211.54064,78309,424378.0,16597.0,107546.0,2354610028800600.0,139148727195760.0,0.012,140520033.0,0.0647,0.0288,0.29600000000000004,331.12,11328588417.0,5250.0,2.39,1.608,19,110.41,111.11,105.82,107.36,107.02714285714274,107.02714285714274,107.02714285714274,,109.0154868003597,122.3679370659181,40.31777757884792,-5.170829377015437,-4.7911607885673035,-0.37966858844813345,0,116.55584479328122,109.16900000000005,101.78215520671888
107.68,0.031078,2.730000000000004,160850.10293,65698,416394.0,16326.0,101681.0,2361902705248721.0,141056080280040.0,0.0119,110134945.0,0.0687,0.0285,0.292,264.497,11219643173.0,5596.0,2.78,1.656,27,107.33,109.3,106.57,107.68,107.33857142857131,107.33857142857131,107.33857142857131,,108.71871195583532,121.79193953392131,40.73697296853833,-5.026907501677002,-4.838310131189243,-0.18859737048775838,0,114.68107282132141,108.42600000000004,102.17092717867868
107.27,0.030912,1.710000000000008,159730.1886,68422,414815.0,16601.0,104858.0,2363998855756183.0,141589112988700.0,0.0118,105630975.0,0.0695,0.0269,0.294,254.646,11190807567.0,4877.0,3.177,1.679,21,107.65,108.18,106.47,107.27,107.74142857142844,107.74142857142844,107.74142857142844,,108.3967759656497,121.22245170906164,40.34596092334208,-4.889568055167672,-4.848561715984929,-0.04100633918274266,0,111.85386906527538,107.61900000000006,103.38413093472474
104.5,0.030697,6.6200000000000045,337204.30254,113955,429065.0,17023.0,104705.0,2348839743433400.0,139433918775590.0,0.0116,181981141.0,0.0684,0.0282,0.294,424.134,10834969940.0,4763.0,3.228,1.784,14,107.28,107.83,101.21,104.5,107.19999999999989,107.19999999999989,107.19999999999989,,107.53082575106087,120.56666928909844,37.71227088155255,-4.947213012402045,-4.8682919752683524,-0.0789210371336928,0,110.2833239097842,106.86400000000006,103.44467609021592
104.48,0.030738,2.3600000000000136,147942.07683,68959,428676.0,17432.0,105025.0,2334070742653200.0,139445298527960.0,0.0118,151520894.0,0.0739,0.0305,0.293,353.463,10959860323.0,4724.0,2.849,1.838,18,104.49,106.18,103.82,104.48,106.91999999999987,106.91999999999987,106.91999999999987,,106.85286447304735,119.93581951305536,37.69313881812542,-4.937593386162277,-4.882152257447137,-0.05544112871513995,0,110.39233662351386,106.76200000000006,103.13166337648626
119.25,0.032579000000000004,19.590000000000003,589950.64925,177364,471952.0,18982.0,123866.0,2371717026558600.0,142456070998440.0,0.0122,237315982.0,0.0765,0.0332,0.293,502.839,11546701940.0,4644.0,2.898,2.03,37,104.48,123.0,103.41,119.25,108.7085714285713,108.7085714285713,108.7085714285713,,109.60778347903683,119.90892463019044,55.60522498428888,-3.6955541532261265,-4.644832636602935,0.9492784833768084,0,116.28312330461539,108.24200000000005,100.20087669538471
119.19,0.032527999999999994,4.349999999999993,328067.9574,118457,417129.0,17138.0,107532.0,2370089679938167.0,141181235002700.0,0.0132,137848828.0,0.0834,0.0333,0.294,330.47,12472263630.0,4551.0,3.19,1.824,42,119.32,121.99,117.64,119.19,109.96142857142844,109.96142857142844,109.96142857142844,199.44049999999984,111.73716492813975,119.88073150743787,55.53537995846126,-2.6851182396354005,-4.252889757209428,1.5677715175740277,0,119.71707698575283,109.33200000000006,98.9469230142473
125.12,0.033999,10.67999999999999,385819.09619,146060,381151.0,18598.0,98713.0,2799616234000190.0,145117075009250.0,0.0112,171925857.0,0.0853,0.0356,0.335,451.07,12430167025.0,3650.0,3.0,1.97,40,119.19,126.49,115.81,125.12,112.4985714285713,112.4985714285713,112.4985714285713,198.70099253731328,114.71112827744203,120.08619301695012,60.77895158647137,-1.3898180994758889,-3.68027542566272,2.2904573261868313,0,124.99315192405395,111.20000000000005,97.40684807594614
120.89,0.033283,6.040000000000006,389405.30404,129000,429007.0,20700.0,117185.0,2790453971460500.0,142234953555800.0,0.0115,231450282.0,0.0907,0.042,0.343,539.502,12697795848.0,4699.0,3.235,2.334,46,125.12,125.28,119.24,120.89,114.38571428571414,114.38571428571414,114.38571428571414,197.92675380559874,116.08421088245491,120.11771485942266,55.73031111649669,-0.6965793218640073,-3.0835362049029778,2.3869568830389705,0,127.16924348727882,112.61600000000006,98.0627565127213
122.41,0.033710000000000004,5.709999999999994,343765.66987,114396,438111.0,20824.0,116886.0,2845496665498758.0,147544989321910.0,0.0112,185877344.0,0.0873,0.0355,0.337,424.27,12656630011.0,4456.0,2.9360000000000004,2.268,38,120.88,123.89,118.18,122.41,116.5485714285713,116.5485714285713,116.5485714285713,197.1753433199709,117.48994179746494,120.20760839434726,57.109027810220525,-0.02425174029499999,-2.471679311981382,2.447427571686382,0,129.38697803748846,113.81500000000005,98.24302196251166
121.86,0.033782,5.769999999999996,317827.31956,122122,491354.0,23368.0,123583.0,2813683136248474.0,142560806564260.0,0.0115,221354747.0,0.08900000000000001,0.0399,0.345,450.5,12856601894.0,4972.0,3.134,2.6060000000000003,48,122.4,126.47,120.7,121.86,119.02857142857128,119.02857142857128,119.02857142857128,196.42593691877715,118.46106584247273,120.27240806515717,56.424267968997256,0.4589023676612811,-1.8855629760528494,2.3444653437141305,0,130.8630287216052,115.26500000000006,99.66697127839491
120.42,0.033520999999999995,4.400000000000006,297205.78738,101574,474782.0,23305.0,126718.0,2763885682502000.0,140321756540860.0,0.0117,203731260.0,0.102,0.0344,0.34600000000000003,429.105,12806228871.0,4997.0,2.946,2.497,48,121.86,124.5,120.1,120.42,121.30571428571413,121.30571428571413,121.30571428571413,195.66965893948583,118.89638454414546,120.27819598417061,54.579065212924874,0.7173404594485504,-1.3649822889525693,2.0823227484011197,0,131.5197515165301,116.53900000000006,101.55824848347
121.67,0.033763999999999995,4.060000000000001,255296.0814,100464,468599.0,22751.0,128615.0,2758556101644400.0,139948556116370.0,0.0117,193633843.0,0.106,0.0447,0.34600000000000003,413.219,12778848977.0,4579.0,2.758,2.965,43,120.47,124.25,120.19,121.67,121.65142857142841,121.65142857142841,121.65142857142841,194.93334392516257,119.51274353433536,120.33277653381097,55.9264402434457,1.0113607255559884,-0.8897136860508578,1.9010744116068463,0,131.84599808898852,117.97900000000007,104.11200191101162
122.67,0.033923,3.4499999999999886,215320.70134,84959,454309.0,21513.0,119855.0,2791492738498367.0,144003389683360.0,0.0116,132738695.0,0.0974,0.0391,0.341,292.177,12881848219.0,4190.0,2.854,2.588,43,121.66,124.99,121.54,122.67,122.14857142857127,122.14857142857127,122.14857142857127,194.214305677151,120.21435608226084,120.42443235601446,57.02475164569301,1.309965085320428,-0.4497779317766005,1.7597430170970285,0,130.52989472651947,119.79600000000008,109.06210527348068
133.75,0.03648,13.180000000000007,614788.60078,162769,447945.0,22199.0,117429.0,2787183992533593.0,140514136522180.0,0.012,221531567.0,0.101,0.045,0.348,494.551,13241037190.0,4412.0,3.419,2.636,38,122.67,135.61,122.43,133.75,123.38142857142842,123.38142857142842,123.38142857142842,193.61267079479128,123.22227695286954,120.94700363617076,66.87465932964527,2.4128606368701213,0.12274978195274389,2.290110854917377,0,130.78531257146543,122.72300000000007,114.66068742853471
145.69,0.037368,15.880000000000026,1079830.1502,299772,512455.0,24106.0,153474.0,2800543669058992.0,144779062825570.0,0.0135,425315427.0,0.136,0.0594,0.343,829.957,14833668075.0,6086.0,6.063,3.468,63,133.77,148.3,132.42,145.69,126.92428571428556,126.92428571428556,126.92428571428556,193.13582829932074,128.21510429667632,121.91731721906602,73.83440829443359,4.201934238376339,0.9385866732374628,3.2633475651388757,0,140.96207883917245,125.36700000000008,109.7719211608277
143.44,0.036709,7.639999999999987,747968.90445,232384,533602.0,24581.0,144299.0,2931316443907579.0,154084794650570.0,0.0172,408530999.0,1.235,0.0618,0.336,765.61,15451256667.0,5261.0,4.68,3.4360000000000004,65,145.69,150.0,142.36,143.44,129.92857142857127,129.92857142857127,129.92857142857127,192.64134244559614,131.59841445297047,122.76134399478892,70.81500325313151,5.37625761005927,1.8261208606018242,3.5501367494574456,0,146.09705897286332,127.79200000000007,109.48694102713682
148.44,0.037407,9.920000000000016,614303.6100699999,191505,530268.0,24759.0,136466.0,2934330432681430.0,152914323494160.0,0.0132,325396216.0,0.128,0.0611,0.339,613.645,15258934591.0,4891.0,3.751,3.283,59,143.45,149.52,139.6,148.44,133.7257142857141,133.7257142857141,133.7257142857141,192.20152809290363,135.34098901897704,123.76835011264033,73.41662887489069,6.6339040396107265,2.787677496403605,3.8462265432071217,0,152.05576727945086,130.12400000000008,108.19223272054928
145.69,0.037000000000000005,6.910000000000025,447364.40873,148898,544817.0,25217.0,127436.0,2935972745889009.0,152029718604820.0,0.0132,313147504.0,0.12,0.0564,0.339,574.776,15301530563.0,4536.0,3.867,3.204,59,148.42,149.61,142.7,145.69,137.33571428571412,137.33571428571412,137.33571428571412,191.73872681834737,137.64076923698215,124.62802265724267,69.73465114573239,7.324266295930414,3.6949952563089665,3.6292710396214476,0,155.39027341185906,132.60400000000007,109.81772658814108
147.36,0.037182,5.0,366251.18542,129247,530839.0,24969.0,132887.0,2909984614419200.0,150085495942770.0,0.0135,311490693.0,0.118,0.0595,0.34,586.789,15480944849.0,4460.0,3.536,3.055,61,145.68,148.85,143.85,147.36,141.0057142857141,141.0057142857141,141.0057142857141,191.29714744702054,139.80059829543058,125.51947274911551,70.6957879922346,7.91490035662612,4.538976276372397,3.375924080253723,0,158.33351992187482,135.09900000000007,111.86448007812534
157.79,0.038312,13.819999999999993,588183.7289600001,172084,476225.0,21843.0,127247.0,3019639018883100.0,160000186022460.0,0.0132,231275630.0,0.122,0.0564,0.331,485.644,15843342498.0,4337.0,3.935,2.694,63,147.4,159.6,145.78,157.79,146.02285714285696,146.02285714285696,146.02285714285696,190.96374299481138,143.7982431186682,126.78498362169921,75.85339396102536,9.119472337437571,5.455075488585432,3.6643968488521397,0,163.67296203111502,138.69200000000006,113.71103796888511
